source_site,product_url,image_url,brand,variant_id,product_id,price_egp,original_price_egp,in_stock,is_best_seller,is_new_arrival,seller_name,category_l3,model,storage_gb,ram_gb,network,sim_config,color
btech,https://btech.com/en/p/12564517-9f2a-4389-99e6-9790c3b5a3db,e/7/e/d/e7ed280a68d885ef44de2344c371fe27ecd4ad82_bluw2.jpg,Tecno,12564517-9f2a-4389-99e6-9790c3b5a3db,22fe499a-7f89-4e41-b251-d450c548f3c7,10300.0,10300.0,True,False,False,888mobilestore,Smart Phones,Tecno Spark 40 Pro,128.0,8.0,4G,Dual-SIM,Lake Blue
btech,https://btech.com/en/p/c69459e9-6d88-4cab-86aa-96b17d39bc11,8/c/3/e/8c3e0521c9e9ef086475492ab2dbd84a50efba28_gray2.jpg,Tecno,c69459e9-6d88-4cab-86aa-96b17d39bc11,d5096c16-a126-4690-b56d-576c20f335a7,6610.0,6610.0,True,False,False,yalla-tager,Smart Phones,Tecno Spark Go 3,128.0,4.0,4G,Dual-SIM,Titanium Grey
btech,https://btech.com/en/p/c9359926-784f-429f-b99b-2d91ad10073a,0/7/9/2/0792ba712cc7446bc002ebd561da8e6bc0f32db7_blye.jpg,Tecno,c9359926-784f-429f-b99b-2d91ad10073a,d5096c16-a126-4690-b56d-576c20f335a7,6617.0,6617.0,True,False,False,Aymen elsoudy,Smart Phones,Tecno Spark Go 3,128.0,4.0,4G,Dual-SIM,Galaxy Blue
btech,https://btech.com/en/p/e2d1e1e2-79f0-45ed-9494-cd642b7039cf,5/5/e/7/55e7631b0eb898ee2b520b02bebb809f08279050_ppule.jpg,Tecno,e2d1e1e2-79f0-45ed-9494-cd642b7039cf,d5096c16-a126-4690-b56d-576c20f335a7,6617.0,6617.0,True,False,False,Aymen elsoudy,Smart Phones,Tecno Spark Go 3,128.0,4.0,4G,Dual-SIM,Aurora Purple
btech,https://btech.com/en/p/ba72e278-7255-4802-9b09-e6b46ec48dba,0/5/3/e/053ea4286eff2d737cadbee66c840f127f55a8d7_black.jpg,Tecno,ba72e278-7255-4802-9b09-e6b46ec48dba,d5096c16-a126-4690-b56d-576c20f335a7,6111.0,6111.0,True,False,False,Aymen elsoudy,Smart Phones,Tecno Spark Go 3,64.0,4.0,4G,Dual-SIM,Ink Black
btech,https://btech.com/en/p/8af15212-1a89-4eda-8186-78ebf4a171e6,e/7/6/5/e7659a94f04d3694281012ccb1e40201855de8ae_mmon.jpg,Tecno,8af15212-1a89-4eda-8186-78ebf4a171e6,22fe499a-7f89-4e41-b251-d450c548f3c7,11259.0,11259.0,True,False,False,Aymen elsoudy,Smart Phones,Tecno Spark 40 Pro,256.0,8.0,4G,Dual-SIM,Moon Titanium
btech,https://btech.com/en/p/87622375-fddd-4ed5-b4a6-45097f841acd,b/d/8/d/bd8decfbf8fdb6f7670ed3a512c6d79e23f46147_bluw2.jpg,Tecno,87622375-fddd-4ed5-b4a6-45097f841acd,22fe499a-7f89-4e41-b251-d450c548f3c7,11259.0,11259.0,True,False,False,Aymen elsoudy,Smart Phones,Tecno Spark 40 Pro,256.0,8.0,4G,Dual-SIM,Lake Blue
btech,https://btech.com/en/p/a2c453a9-1f1b-4a27-a750-0ccf9f3512c2,6/1/9/f/619f59fd16787bebe09a678ee505a5208e3ecc97_white_removebg_preview.jpg,Tecno,a2c453a9-1f1b-4a27-a750-0ccf9f3512c2,fc63658a-23b4-4e1c-9d3c-9001ef3fe9c0,12629.0,12629.0,True,False,False,Aymen elsoudy,Smart Phones,Tecno Spark Slim,256.0,8.0,4G,Dual-SIM,Slim White
btech,https://btech.com/en/p/c96c9878-77c4-4982-84a4-7f319f2e83ec,a/4/2/7/a427dfec9ba194e1e49a0d8b264767349d1c9f74_black_removebg_preview.jpg,Tecno,c96c9878-77c4-4982-84a4-7f319f2e83ec,fc63658a-23b4-4e1c-9d3c-9001ef3fe9c0,12629.0,12629.0,True,False,False,Aymen elsoudy,Smart Phones,Tecno Spark Slim,256.0,8.0,4G,Dual-SIM,Cool Black
btech,https://btech.com/en/p/96c29d90-dd6a-43dd-9c11-a1ae9535b4ae,c/9/a/e/c9aea764543ecf21f3d2fbe5209527714472ec42_KM4_grey_removebg_preview.jpg,Tecno,96c29d90-dd6a-43dd-9c11-a1ae9535b4ae,ea63b0ca-3815-4c70-b8ef-1e32c62e58a1,6250.0,6250.0,True,False,False,ISM Mobile Shop,Smart Phones,Tecno Spark Go 2,128.0,4.0,4G,Dual-SIM,Titanium Grey
btech,https://btech.com/en/p/c9686c52-5f63-4ab2-a45b-73fc905cedca,2/9/a/9/29a99c71d7080760eeda98a7ef539d1055fcba98_8585a66f828b42494481563feb1dad1df4dd07c9484f2909c327877e2287532c__1_.jpeg,Realme,c9686c52-5f63-4ab2-a45b-73fc905cedca,0a85570c-c042-46e6-bd83-1c71b67adfb2,8175.0,8175.0,True,False,False,Radio. Talaat ,Smart Phones,Realme C71,128.0,4.0,4G,Dual-SIM,White Swan
btech,https://btech.com/en/p/443c6296-e68f-47d3-b119-f937c48fa542,d/8/9/f/d89fe52a5a13c00797e3bb932a08e7f759802eaa_spark_go2_gray_1.jpg,Tecno,443c6296-e68f-47d3-b119-f937c48fa542,e015e664-c6ca-4f29-b5b7-c7b11788a7e1,6250.0,6250.0,True,False,False,ISM Mobile Shop,Smart Phones,Tecno Spark Go 2,128.0,4.0,4G,Dual-SIM,Titanium Grey
btech,https://btech.com/en/p/478686d2-d34f-45d2-9516-4f6a8f3df96c,7/f/1/2/7f128564c7651d364248bcf7967e62ecbe6fdc93_spark_go2_gray_1.jpg,Tecno,478686d2-d34f-45d2-9516-4f6a8f3df96c,e015e664-c6ca-4f29-b5b7-c7b11788a7e1,5527.0,5527.0,True,False,False,Aymen elsoudy,Smart Phones,Tecno Spark Go 2,64.0,3.0,4G,Dual-SIM,Titanium Grey
btech,https://btech.com/en/p/3187a539-61e3-468e-89bf-eba13ae1bc6a,3/8/0/5/3805f5d65f2936b73dc3a55755fb63d71e8b9a0a_Screenshot_2026_04_22_162758.png,Tecno,3187a539-61e3-468e-89bf-eba13ae1bc6a,e015e664-c6ca-4f29-b5b7-c7b11788a7e1,5527.0,5527.0,True,False,False,Aymen elsoudy,Smart Phones,Tecno Spark Go 2,64.0,3.0,4G,Dual-SIM,Ink Black
btech,https://btech.com/en/p/realme-c75-256gb-8gb-4g-lte-dual-sim-lightning-gold,f/8/d/a/f8da140cb9ac3a1ce51236eaa70a6db03d18c819_1.jpeg,Realme,a41ecd77-0c10-4c18-8532-aa5d93fe94db,1802d8e4-efc7-4d6c-9a0c-6253fe502e7e,10999.0,10999.0,True,False,False,ISM Mobile Shop,Smart Phones,Realme C75,256.0,8.0,4G LTE,Dual-SIM,Gold
btech,https://btech.com/en/p/cdc812b5-c124-4f4a-bb6a-8abfc253cadd,b/2/a/9/b2a986132e0bfa855203ed817a65ab941f2f7727_39516448_880a_4339_aea6_014beee9eb5a.jpg,Infinix,cdc812b5-c124-4f4a-bb6a-8abfc253cadd,c6d08379-2599-440f-a5d9-1ca9a30f4c5f,8999.0,8999.0,True,False,False,ISM Mobile Shop,Smart Phones,Infinix Hot 60i,256.0,8.0,4G,Dual-SIM,Sleek Black
btech,https://btech.com/en/p/5751c572-c461-4d7a-a18b-aac5cf0ed566,b/7/f/5/b7f5877e650edf09649607ad857b0575d10b65f9_imgi_96_73ea4931708f_cjhzjtgcbigue85m.jpg,Honor,5751c572-c461-4d7a-a18b-aac5cf0ed566,6ba47a08-9d63-4dc4-a620-4294de370843,21500.0,21500.0,True,False,False,Aymen elsoudy,Smart Phones,Honor 600 Lite,256.0,8.0,5G,Dual-SIM,Velvet Grey
btech,https://btech.com/en/p/faa413ca-b266-4f5a-9ed3-36a09665f753,0/6/1/8/06181df4cb4d33d9d8010fc4f6acfab28481363b_ad022296f5915fdf81d14445891ca4174d480b937f25a002ad5cd770e4bc5606.jpeg,Xiaomi,faa413ca-b266-4f5a-9ed3-36a09665f753,ef7a2e8e-d568-4627-858d-ea338c0c4aeb,7070.0,7070.0,True,False,False,yalla-tager,Smart Phones,Xiaomi Redmi A5,64.0,4.0,4G LTE,Dual-SIM,Sandy Gold
btech,https://btech.com/en/p/c4340dd0-c6e7-434e-aed0-62f3861356bf,e/7/5/f/e75f1d1734b833976c6cf8c5586c8e03a41ae802_imgi_20_S26_ultra_black4_eg4s_qa.jpg,Samsung,c4340dd0-c6e7-434e-aed0-62f3861356bf,30646fc8-23ba-46f9-b762-b09ea2af3a5a,95666.0,95666.0,True,False,False,B.TECH,Smart Phones,Samsung Galaxy S26 Ultra,1024.0,16.0,5G,Dual-SIM,Black
btech,https://btech.com/en/p/samsung-galaxy-s25-ultra-256gb-12gb-5g-dual-sim-titanium-white-silver-warranty,1/2/8/0/1280426f31ad273fd32cb5d4673215c5a4069d02_2b380280e667b051c0d8e34329ae6bbe5e614e88153a26d18347186c5721a416.jpg,Samsung,2c2b7880-fdb5-4e41-8d14-18d8309ee9f8,26f753fb-18fb-4f93-8cea-6b3ca7c2f480,65444.0,65444.0,True,False,False,Elhashim Store,Smart Phones,Samsung Galaxy S25 Ultra,256.0,12.0,5G,Dual-SIM,Titanium White Silver
btech,https://btech.com/en/p/samsung-galaxy-a36-128gb-8gb-5g-dual-sim-awesome-lavender,3/9/6/d/396d36bf398a08a402bc52c5a65ab8b7bc921ff8_b6f7bf01c557476fbc8afc30c0271a8c781e9ad07dbbcee5441ba91c2e72466c.jpeg,Samsung,6697d8de-8a9b-4d0f-a699-a754c18f2097,d71f566a-07b4-4235-aff1-415b5e36655d,18124.0,18124.0,True,False,False,Elhashim Store,Smart Phones,Samsung Galaxy A36,128.0,8.0,5G,Dual-SIM,Lavender
btech,https://btech.com/en/p/cab00fc6-5d70-4a0f-aa31-1ae259d87729,4/c/4/b/4c4becc8bcaeaee1738fa45bfe717e1f97c7f229_Xiaomi_Redmi_15_Dual_Sim_____256GB_8GB_Ram_4G__6440_1.jpg,Xiaomi,cab00fc6-5d70-4a0f-aa31-1ae259d87729,9b0046fe-22c4-4d0c-9caf-da39c5b2d8e4,9754.0,9754.0,True,False,False,Remoz,Smart Phones,Xiaomi Redmi 15,128.0,6.0,4G,Dual-SIM,Midnight Black
btech,https://btech.com/en/p/d5430957-ece7-411d-8959-9f16137300ba,4/8/c/3/48c3f5a78b39eac5c48ba078db33169bd9d8b767_Xiaomi_Redmi_15_Dual_Sim_____256GB_8GB_Ram_4G__6438_1.jpg,Xiaomi,d5430957-ece7-411d-8959-9f16137300ba,9b0046fe-22c4-4d0c-9caf-da39c5b2d8e4,10799.0,10799.0,True,False,False,2B For Information Technology Systems,Smart Phones,Xiaomi Redmi 15,128.0,6.0,4G,Dual-SIM,Purple
btech,https://btech.com/en/p/apple-iphone-16-pro-max-256gb-8gb-5g-single-sim-natural-titanium,2/f/2/d/2f2da2d6e49edca33d90e19ebf28e2c5966fb146_0a953c4f6a4904e3133147872c05c4af2a63dffbe4ecd3ea91d66126d2360b1f.jpeg,Apple,5bb95567-5a95-4b97-9337-440b030c0075,1dfd2d38-70af-4b1a-b39e-c61a301da6a2,127999.0,127999.0,True,False,False, Salem Group ,Smart Phones,Apple iPhone 16 Pro Max,256.0,8.0,5G,Single SIM,Natural Titanium
btech,https://btech.com/en/p/apple-iphone-16-pro-max-256gb-8gb-5g-lte-single-sim-white-titanium,9/6/8/c/968ccc3b04c15ba642d7cba8bc6fa5d7b0692d5b_a027c226b329f519dd4c1621072a70fe127e9dcc4fd4ecb993e8220a80dcabf7_copy.jpg,Apple,4689de0e-ddd6-4006-827b-5dc52a8717d6,1dfd2d38-70af-4b1a-b39e-c61a301da6a2,127999.0,127999.0,True,False,False, Salem Group ,Smart Phones,Apple iPhone 16 Pro Max,256.0,8.0,5G,Single SIM,White Titanium
btech,https://btech.com/en/p/honor-400-512gb-12gb-ram-4g-lte-dual-sim-desert-gold,5/c/d/5/5cd5e0d879016657dc4054d2399d75c9937a7424_db8cc4bfdb0a5ee9683dd03ce7d91f6837301b2dae3c5e435233bc69225682b3.jpeg,Honor,39bf4b27-5e22-42cb-9671-35aa838fa306,66ff735e-7126-4ea7-840f-db84acfa93b5,33000.0,33000.0,True,False,False,VOOC,Smart Phones,Honor 400,512.0,12.0,4G LTE,Dual-SIM,Desert Gold
btech,https://btech.com/en/p/999003ae-603c-4d89-9733-7f75893859d4,6/8/2/b/682bab10af7c9a841ab1c7a7fbfbac1e354b9598_imgi_83_ec60347699d8_2fl0hmj2qlbogosb.jpg,Honor,999003ae-603c-4d89-9733-7f75893859d4,6ba47a08-9d63-4dc4-a620-4294de370843,20999.0,20999.0,True,False,False,Ehab Group,Smart Phones,Honor 600 Lite,256.0,8.0,5G,Dual-SIM,Sprout Green
btech,https://btech.com/en/p/cdc36458-14a1-4030-b71a-b75671730385,4/7/1/2/4712acf848d1e9fe2223d878f099c27da36b4a31_41b44b25abee76bfe5182f46b56770a343398823add6b98b026bfe1653ddad90_1.jpg,Itel,cdc36458-14a1-4030-b71a-b75671730385,d4abb1ac-da7b-4f29-9e59-cf71a616d4a8,5350.0,5350.0,True,False,False,Dragon Store,Smart Phones,Itel P65,128.0,8.0,4G LTE,Dual-SIM,Cyber Titanium
btech,https://btech.com/en/p/85b510f4-4408-46c8-85c0-b88cd71f5e0f,f/6/6/f/f66fdf514804a671844c11321989a7f3ba6d7811_imgi_220_2273ac73_3791_4d87_99fd_f28ba2582e22.jpg,Vivo,85b510f4-4408-46c8-85c0-b88cd71f5e0f,2d0a4fe6-4f4a-4af8-872f-d8218b9ec190,8781.0,8781.0,True,False,False,B.TECH,Smart Phones,Vivo Y21D,128.0,4.0,4G,Dual-SIM,Coral Red
btech,https://btech.com/en/p/3ef29c15-0242-48fd-ba85-02b152cd09c9,d/4/f/8/d4f87f53de0c40a6501598c6fbb9c252505bb76b_Find_X9_WHITE_01.jpg,Oppo,3ef29c15-0242-48fd-ba85-02b152cd09c9,8a954ecf-46e0-40ea-a180-fd6544e40658,69999.0,69999.0,True,False,False,B.TECH,Smart Phones,Oppo Find X9 Pro,512.0,16.0,5G,Dual-SIM,Silk White
btech,https://btech.com/en/p/d914f95b-7825-4d01-aeaa-70fe41021103,7/4/e/6/74e69c3ca3ef3529eb374e4c79ffdc23a6b9d5a3_Find_X9_CHARC_01.jpg,Oppo,d914f95b-7825-4d01-aeaa-70fe41021103,8a954ecf-46e0-40ea-a180-fd6544e40658,69999.0,69999.0,True,False,False,B.TECH,Smart Phones,Oppo Find X9 Pro,512.0,16.0,5G,Dual-SIM,Titanium Charcoal
btech,https://btech.com/en/p/samsung-galaxy-a36-128gb-8gb-ram-4g-lte-dual-sim-lime,1/7/1/5/17157713a2ac344d20d58c8eb44eaaf65902a901_imgi_2_3684f73ae7aeed3928c8823abcb022617164f27aceef2a90a9f286b834dcb5ab.jpg,Samsung,f30ee324-20ac-43a5-9748-36beeef55dfd,7022855d-f55d-4a1d-a9f8-98cb035676e8,17864.0,17864.0,True,False,False,Elhashim Store,Smart Phones,Samsung Galaxy A36,128.0,8.0,4G,Dual-SIM,Awesome Lime
btech,https://btech.com/en/p/samsung-galaxy-s25-ultra-1tb-12gb-4g-titanium-black,9/2/5/2/9252f6b9e1924786c2c79d02118e35401d91908f_imgi_2_3b325b9febf142c246dc5e917f97583b54603d65f0128a6970697ce550258366.jpg,Samsung,e578888f-57d6-48ab-944b-e449c64c13e0,fa767e95-d50a-4a39-b86e-8452c023c9b2,80999.0,80999.0,True,False,False,Ehab Group,Smart Phones,Samsung Galaxy S25 Ultra,1024.0,12.0,4G LTE,Dual-SIM,Titanium Black
btech,https://btech.com/en/p/57dd15ca-8ae9-4102-bd8a-5b3a34392ee7,d/0/6/9/d069a08b4a7f082a358f7f989c5ac6a299e66492_xiaomi_redmi_note_15_4g_6gb_128gb_6_77_amoled_5800mah_verde_bosque.jpg,Xiaomi,57dd15ca-8ae9-4102-bd8a-5b3a34392ee7,23387a55-9c18-46bb-91be-91126d008991,10999.0,10999.0,True,False,False,Mobile plus 1,Smart Phones,Xiaomi Redmi Note 15,128.0,6.0,4G,Dual-SIM,Forest Green
btech,https://btech.com/en/p/samsung-galaxy-a56-256gb-8gb-ram-5g-dual-sim-light-grey,4/e/7/c/4e7c6862403e0b76adfe0a38d7a2a1dc0a9b1f63_92f69314b12eef290f438d425c1d5e6324413c47ec62ca05cf48cedc88419497.jpeg,Samsung,97cd21a8-618e-41a6-90b9-1bbef8c678ee,f0d6ef3c-8e89-40a3-a374-8aad74a2e0c3,24444.0,24444.0,True,False,False,ISM Mobile Shop,Smart Phones,Samsung Galaxy A56,256.0,8.0,5G,Dual-SIM,Light Grey
btech,https://btech.com/en/p/5ebb06c4-7c36-40c9-9b83-11fe2fbcc689,c/6/e/f/c6ef4b17c62bf1730b6d40199479fe6445d09031_4229911_1.jpg,Samsung,5ebb06c4-7c36-40c9-9b83-11fe2fbcc689,4eb8fc22-32f4-4778-bd6d-dbd50fc41ce1,11900.0,11900.0,True,False,False,Elhashim Store,Smart Phones,Samsung Galaxy A17,128.0,6.0,5G,Dual-SIM,Blue
btech,https://btech.com/en/p/27e67c58-ae62-49ae-915d-a14b3f9744be,4/d/3/0/4d3019b0f38faa8495fc5fd7447e505ba758212d_710khiM_s2L._AC_SL1500_.jpeg,Samsung,27e67c58-ae62-49ae-915d-a14b3f9744be,d8396342-0ea6-4ddc-a7b2-c4eecba327ed,33500.0,33500.0,True,False,False,VOOC,Smart Phones,Samsung Galaxy A57,512.0,12.0,5G,Dual-SIM,Light Blue
btech,https://btech.com/en/p/apple-iphone-16-pro-max-256gb-5g-black-titanium,4/8/1/8/4818837f81ae1f84a7c152374a3af0c323baf9e6_f3e778ba24f3cf37c0ffbe9da73e92368d5e616a83d114e11d9f000589c863a7.jpeg,Apple,b2ae43c8-06b5-4bbb-981d-ccba710ac07e,1dfd2d38-70af-4b1a-b39e-c61a301da6a2,130999.0,130999.0,True,False,False, Salem Group ,Smart Phones,Apple iPhone 16 Pro Max,256.0,8.0,5G,Single SIM,Black Titanium
btech,https://btech.com/en/p/7cbc0882-e022-4ce3-a257-c7ec7511ef69,5/e/2/4/5e24762c10fa243f099503435b458d551fde31e3_imgi_150_c0a9b6ae_006f_4edf_93e1_906defb780a4.jpg,Vivo,7cbc0882-e022-4ce3-a257-c7ec7511ef69,2d0a4fe6-4f4a-4af8-872f-d8218b9ec190,10888.0,10888.0,True,False,False,Elhashim Store,Smart Phones,Vivo Y21D,128.0,6.0,4G,Dual-SIM,Emerald Green
btech,https://btech.com/en/p/ab65ac0f-7116-435b-982f-d149f1c75863,8/c/2/3/8c2363b3ea7babf8861081684692dc0ad0b4417a_imgi_220_2273ac73_3791_4d87_99fd_f28ba2582e22.jpg,Vivo,ab65ac0f-7116-435b-982f-d149f1c75863,2d0a4fe6-4f4a-4af8-872f-d8218b9ec190,10444.0,10444.0,True,False,False,Elhashim Store,Smart Phones,Vivo Y21D,128.0,6.0,4G,Dual-SIM,Coral Red
btech,https://btech.com/en/p/apple-iphone16-plus-128gb-5g-black,9/6/a/c/96ac71074943d6c38658c8eb0be68b745bdc7bf2_iPhone_16_Plus_Black_PDP_Image_Position_1__en_ME.jpg,Apple,e1584c02-faee-494e-bc04-df676a840720,aded1c0e-0d78-4f91-8b0b-083f61fba3af,69899.0,69899.0,True,False,False,K&M The Future Makers,Smart Phones,Apple iPhone 16 Plus,128.0,8.0,5G,Single SIM,Black
btech,https://btech.com/en/p/01cab794-af90-47cc-ad8b-3c545cbd5016,0/c/7/3/0c731822ff5b662eeff4dad97148e573472113b4_eg_galaxy_a37_5g_sm_a376_sm_a376blvpmea_552260869.jpg,Samsung,01cab794-af90-47cc-ad8b-3c545cbd5016,1deb4c5f-600c-41f6-adb4-0f3d3c6ef09b,22730.0,22730.0,True,False,False,drmobile,Smart Phones,Samsung Galaxy A37,256.0,8.0,5G,Dual-SIM,Awesome Lavender
btech,https://btech.com/en/p/b1375393-5be9-43b1-a324-7ea4c540bcfb,6/7/b/d/67bd0783ab69912fc200683b8520aaadbca3847f_eg_galaxy_a37_5g_sm_a376_sm_a376bzwpmea_552261010.jpg,Samsung,b1375393-5be9-43b1-a324-7ea4c540bcfb,1deb4c5f-600c-41f6-adb4-0f3d3c6ef09b,24999.0,24999.0,True,False,False,Ehab Group,Smart Phones,Samsung Galaxy A37,256.0,12.0,5G,Dual-SIM,Awesome White
btech,https://btech.com/en/p/90a9555d-0881-49c4-90db-274030ad7af1,5/6/7/b/567b362f44a26d94af5d85d2e697a4835729e4f3_eg_galaxy_a37_5g_sm_a376_sm_a376bdgpmea_552260812.jpg,Samsung,90a9555d-0881-49c4-90db-274030ad7af1,1deb4c5f-600c-41f6-adb4-0f3d3c6ef09b,22730.0,22730.0,True,False,False,drmobile,Smart Phones,Samsung Galaxy A37,256.0,8.0,5G,Dual-SIM,Awesome Green Grey
btech,https://btech.com/en/p/406f6106-3c7e-4e75-8df5-c2aabaef2ea4,6/5/1/a/651ab8978a44a7c449e3fd9710fb33710b37e13f_64986b741ecd18a77329a5977b359a75ddbe9bac_xiaomi_redmi_15_purpal.jpg,Xiaomi,406f6106-3c7e-4e75-8df5-c2aabaef2ea4,9b0046fe-22c4-4d0c-9caf-da39c5b2d8e4,11502.0,11502.0,True,False,False,Elhashim Store,Smart Phones,Xiaomi Redmi 15,256.0,8.0,4G,Dual-SIM,Purple
btech,https://btech.com/en/p/7dc5b692-7170-4020-90ac-b44a747ed502,5/9/b/a/59ba311d3a4c20891d0929fd7401df1dfef36e18_eee.jpg,Honor,7dc5b692-7170-4020-90ac-b44a747ed502,789ff49b-ca44-4e29-bff7-b186eb41d837,18653.0,18653.0,True,False,False,Elhashim Store,Smart Phones,Honor X8d,256.0,8.0,4G,Dual-SIM,Light Blue
btech,https://btech.com/en/p/83a0fb8f-f5dd-4b93-b49f-10cfa25217e2,b/7/e/1/b7e1307c37ce69416ce32a4a306db48bcbb9b21e_Screenshot_2026_04_22_162758.png,Tecno,83a0fb8f-f5dd-4b93-b49f-10cfa25217e2,e015e664-c6ca-4f29-b5b7-c7b11788a7e1,6250.0,6250.0,True,False,False,ISM Mobile Shop,Smart Phones,Tecno Spark Go 2,128.0,4.0,4G,Dual-SIM,Ink Black
btech,https://btech.com/en/p/733de384-760a-411c-8f7e-3314036e3417,7/2/b/6/72b6155f641dd1e7744fab82a93ade1c2e30c662_nothing_phone__3a_pro___gray.jpg,Nothing,733de384-760a-411c-8f7e-3314036e3417,e093ab74-d695-482c-864b-ac9d77a5e4db,33999.0,33999.0,True,False,False,2B For Information Technology Systems,Smart Phones,Nothing Phone 3A Pro,256.0,12.0,5G,Dual-SIM,Gray
btech,https://btech.com/en/p/959e5361-a757-48d4-926c-50c95ace0d5b,0/f/f/c/0ffcd675aef88961162fdc2d43b0f057a470fa0c_eg_galaxy_a37_5g_sm_a376_sm_a376bzwpmea_552261010.jpg,Samsung,959e5361-a757-48d4-926c-50c95ace0d5b,1deb4c5f-600c-41f6-adb4-0f3d3c6ef09b,22865.0,22865.0,True,False,False,Elhashim Store,Smart Phones,Samsung Galaxy A37,256.0,8.0,5G,Dual-SIM,Awesome White
btech,https://btech.com/en/p/eb7b1997-ed19-47b8-9ad6-da27d1412d3d,a/a/5/6/aa5655bb4b8cf378688c03b34b3eeb8265a3e282_xiaomi_redmi_note_15_pro_5g_8gb_256gb_6_83_amoled_6580mah_azul__1_.jpg,Xiaomi,eb7b1997-ed19-47b8-9ad6-da27d1412d3d,2e697484-3c98-4b4e-83a5-8f4155038a32,23555.0,23555.0,True,False,False,drmobile,Smart Phones,Xiaomi Redmi Note 15 Pro,512.0,12.0,5G,Dual-SIM,Glacier Blue
btech,https://btech.com/en/p/4424e15f-9810-482d-874e-fa4b6e013c58,9/d/0/7/9d07629f6502b7eb391ca9f13aac6303ab9a40f0_0637d4fd_1e65_46d3_af62_c2b78e6d65d1new.jpg,Realme,4424e15f-9810-482d-874e-fa4b6e013c58,19860b0f-9664-4ab8-9ae3-98d6dd6badd9,27490.0,27490.0,True,False,False,Elhashim Store,Smart Phones,Realme 16 Pro,256.0,12.0,5G,Dual-SIM,Master Gold
btech,https://btech.com/en/p/samsung-galaxy-a56-256gb-8gb-4g-dual-sim-grey,8/9/5/c/895ce29be987861394f99b35e6f7ddc7d7027533_1055e6e368e8472b1924a4a0fe7f8c7941dc787afca02b262a8eab15a2c610a0.jpeg,Samsung,65593538-8ae6-40d0-ac0f-8fff33eec2ea,f1239fab-7373-4639-ac67-4be978e95afd,23299.0,23299.0,True,False,False,Brand shop Samsung  Brand shop Samsung ,Smart Phones,Samsung Galaxy A56,256.0,8.0,4G LTE,Dual-SIM,Light Grey
btech,https://btech.com/en/p/honor-x6c-128gb-6gb-ram-4g-dual-sim-midnight-black,e/4/a/f/e4af0f3ddd9cdfa50d1cff08c9f6311236ab0eee_108c215b1c6ac9a46706a0ea7ac46eb23520431eb2d042f8f50fe5fdb9e44288.jpg,Honor,09167139-00cf-4e46-92dc-0bb644f0523f,0e9e8009-eb7c-4918-aae3-dc7f22aa9e89,7614.0,7614.0,True,False,False,B.TECH,Smart Phones,Honor X6c,128.0,6.0,4G LTE,Dual-SIM,Midnight Black
btech,https://btech.com/en/p/9d9192ee-6e10-4712-b9c5-06f138172770,2/f/d/6/2fd62ba060d1f7cbb204aaf310ef3f61c3df57aa_in_galaxy_a56_5g_sm_a566_sm_a566ezkhins_545211361.jpg,Samsung,9d9192ee-6e10-4712-b9c5-06f138172770,f0d6ef3c-8e89-40a3-a374-8aad74a2e0c3,27333.0,27333.0,True,False,False,Elhashim Store,Smart Phones,Samsung Galaxy A56,256.0,12.0,5G,Dual-SIM,Awesome Graphite
btech,https://btech.com/en/p/apple-iphone-15-128gb-6gb-single-sim-5g-black,1/9/0/5/190582cf9d51f0689b8ce1ca2f6a1a13041d39ac_iPhone_15_Black_PDP_Image_Position_1__en_ME.jpg,Apple,ac093500-8afb-4a01-b057-e6d4eabc1b14,32b26f1c-3ff2-4020-a88a-920f7cc5041b,114974.0,114974.0,True,False,False, Salem Group ,Smart Phones,Apple iPhone 15,128.0,6.0,5G,Single SIM,Black
btech,https://btech.com/en/p/samsung-galaxy-a36-128gb-8gb-ram-5g-dual-sim-awesome-white,2/5/0/c/250ced695ed1728a0f3115abe4fce43b7c06c486_51b74c4859e63db36266280642a8ae4c4c323b8b4ff166ace5afaf5b0203d01d.jpeg,Samsung,a41ea449-13ee-45d2-811c-7fd3b2b55b97,d71f566a-07b4-4235-aff1-415b5e36655d,17937.0,17937.0,True,False,False,Elhashim Store,Smart Phones,Samsung Galaxy A36,128.0,8.0,5G,Dual-SIM,Awesome White
btech,https://btech.com/en/p/51c21b4a-ed70-441e-b5d6-da6383bb68b4,2/b/1/2/2b12d5c8ec81d2dfc782a7dd8d5cd1fd3bf5479a_55478bcb_a7e3_42e7_8a9c_7534aa81eda1.jpg,Infinix,51c21b4a-ed70-441e-b5d6-da6383bb68b4,b202b8ee-2bb2-4303-b20e-593bccfc0fc5,6169.0,6169.0,True,False,False,Elhashim Store,Smart Phones,Infinix Smart 10,64.0,3.0,4G LTE,Dual-SIM,Twilight Gold
btech,https://btech.com/en/p/8da468d5-1f0a-4672-a930-39984025ce80,0/0/e/7/00e794a1be69cc1f49b2b54128a5d092851accc4_c76ab87e_d5b1_4b7a_8762_11aca4e1e58b.jpg,Infinix,8da468d5-1f0a-4672-a930-39984025ce80,b202b8ee-2bb2-4303-b20e-593bccfc0fc5,6888.0,6888.0,True,False,False,ISM Mobile Shop,Smart Phones,Infinix Smart 10,128.0,4.0,4G LTE,Dual-SIM,Sleek Black
